synthetic_id,evidence_config,true_model,seed,primary_available,secondary_available,noise_sigma,disorder_sigma_Tc_K,normalization_sigma,generator_note
primary_noise_M0_seed_0062,primary_noise,M0,62,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0063,primary_noise,M0,63,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0064,primary_noise,M0,64,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0065,primary_noise,M0,65,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0066,primary_noise,M0,66,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0067,primary_noise,M0,67,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0068,primary_noise,M0,68,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0069,primary_noise,M0,69,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0070,primary_noise,M0,70,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0071,primary_noise,M0,71,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0072,primary_noise,M0,72,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0073,primary_noise,M0,73,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0074,primary_noise,M0,74,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0075,primary_noise,M0,75,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0076,primary_noise,M0,76,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0077,primary_noise,M0,77,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0078,primary_noise,M0,78,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0079,primary_noise,M0,79,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M0_seed_0080,primary_noise,M0,80,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0001,primary_noise,M1,1,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0002,primary_noise,M1,2,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0003,primary_noise,M1,3,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0004,primary_noise,M1,4,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0005,primary_noise,M1,5,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0006,primary_noise,M1,6,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0007,primary_noise,M1,7,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0008,primary_noise,M1,8,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0009,primary_noise,M1,9,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0010,primary_noise,M1,10,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0011,primary_noise,M1,11,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0012,primary_noise,M1,12,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0013,primary_noise,M1,13,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0014,primary_noise,M1,14,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0015,primary_noise,M1,15,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0016,primary_noise,M1,16,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0017,primary_noise,M1,17,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0018,primary_noise,M1,18,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0019,primary_noise,M1,19,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0020,primary_noise,M1,20,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0021,primary_noise,M1,21,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0022,primary_noise,M1,22,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0023,primary_noise,M1,23,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0024,primary_noise,M1,24,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0025,primary_noise,M1,25,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0026,primary_noise,M1,26,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0027,primary_noise,M1,27,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0028,primary_noise,M1,28,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0029,primary_noise,M1,29,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0030,primary_noise,M1,30,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0031,primary_noise,M1,31,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0032,primary_noise,M1,32,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0033,primary_noise,M1,33,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0034,primary_noise,M1,34,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0035,primary_noise,M1,35,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0036,primary_noise,M1,36,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0037,primary_noise,M1,37,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0038,primary_noise,M1,38,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0039,primary_noise,M1,39,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0040,primary_noise,M1,40,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0041,primary_noise,M1,41,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0042,primary_noise,M1,42,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0043,primary_noise,M1,43,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0044,primary_noise,M1,44,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0045,primary_noise,M1,45,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0046,primary_noise,M1,46,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0047,primary_noise,M1,47,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0048,primary_noise,M1,48,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0049,primary_noise,M1,49,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0050,primary_noise,M1,50,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0051,primary_noise,M1,51,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0052,primary_noise,M1,52,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0053,primary_noise,M1,53,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0054,primary_noise,M1,54,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0055,primary_noise,M1,55,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0056,primary_noise,M1,56,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0057,primary_noise,M1,57,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0058,primary_noise,M1,58,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0059,primary_noise,M1,59,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0060,primary_noise,M1,60,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0061,primary_noise,M1,61,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0062,primary_noise,M1,62,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0063,primary_noise,M1,63,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0064,primary_noise,M1,64,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0065,primary_noise,M1,65,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0066,primary_noise,M1,66,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0067,primary_noise,M1,67,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0068,primary_noise,M1,68,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0069,primary_noise,M1,69,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0070,primary_noise,M1,70,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0071,primary_noise,M1,71,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0072,primary_noise,M1,72,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0073,primary_noise,M1,73,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0074,primary_noise,M1,74,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0075,primary_noise,M1,75,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0076,primary_noise,M1,76,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0077,primary_noise,M1,77,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0078,primary_noise,M1,78,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0079,primary_noise,M1,79,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M1_seed_0080,primary_noise,M1,80,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0001,primary_noise,M2,1,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0002,primary_noise,M2,2,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0003,primary_noise,M2,3,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0004,primary_noise,M2,4,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0005,primary_noise,M2,5,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0006,primary_noise,M2,6,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0007,primary_noise,M2,7,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0008,primary_noise,M2,8,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0009,primary_noise,M2,9,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0010,primary_noise,M2,10,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0011,primary_noise,M2,11,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0012,primary_noise,M2,12,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0013,primary_noise,M2,13,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0014,primary_noise,M2,14,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0015,primary_noise,M2,15,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0016,primary_noise,M2,16,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0017,primary_noise,M2,17,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0018,primary_noise,M2,18,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0019,primary_noise,M2,19,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0020,primary_noise,M2,20,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0021,primary_noise,M2,21,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0022,primary_noise,M2,22,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0023,primary_noise,M2,23,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0024,primary_noise,M2,24,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0025,primary_noise,M2,25,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0026,primary_noise,M2,26,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0027,primary_noise,M2,27,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0028,primary_noise,M2,28,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0029,primary_noise,M2,29,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0030,primary_noise,M2,30,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0031,primary_noise,M2,31,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0032,primary_noise,M2,32,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0033,primary_noise,M2,33,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0034,primary_noise,M2,34,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0035,primary_noise,M2,35,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0036,primary_noise,M2,36,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0037,primary_noise,M2,37,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0038,primary_noise,M2,38,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0039,primary_noise,M2,39,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0040,primary_noise,M2,40,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0041,primary_noise,M2,41,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0042,primary_noise,M2,42,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0043,primary_noise,M2,43,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0044,primary_noise,M2,44,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0045,primary_noise,M2,45,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0046,primary_noise,M2,46,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0047,primary_noise,M2,47,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0048,primary_noise,M2,48,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0049,primary_noise,M2,49,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0050,primary_noise,M2,50,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0051,primary_noise,M2,51,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0052,primary_noise,M2,52,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0053,primary_noise,M2,53,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0054,primary_noise,M2,54,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0055,primary_noise,M2,55,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0056,primary_noise,M2,56,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0057,primary_noise,M2,57,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0058,primary_noise,M2,58,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0059,primary_noise,M2,59,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0060,primary_noise,M2,60,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0061,primary_noise,M2,61,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0062,primary_noise,M2,62,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0063,primary_noise,M2,63,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0064,primary_noise,M2,64,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0065,primary_noise,M2,65,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0066,primary_noise,M2,66,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0067,primary_noise,M2,67,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0068,primary_noise,M2,68,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0069,primary_noise,M2,69,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0070,primary_noise,M2,70,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0071,primary_noise,M2,71,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0072,primary_noise,M2,72,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0073,primary_noise,M2,73,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0074,primary_noise,M2,74,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0075,primary_noise,M2,75,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0076,primary_noise,M2,76,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0077,primary_noise,M2,77,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0078,primary_noise,M2,78,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0079,primary_noise,M2,79,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_M2_seed_0080,primary_noise,M2,80,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0001,primary_noise,mixed,1,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0002,primary_noise,mixed,2,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0003,primary_noise,mixed,3,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0004,primary_noise,mixed,4,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0005,primary_noise,mixed,5,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0006,primary_noise,mixed,6,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0007,primary_noise,mixed,7,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0008,primary_noise,mixed,8,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0009,primary_noise,mixed,9,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0010,primary_noise,mixed,10,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0011,primary_noise,mixed,11,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0012,primary_noise,mixed,12,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0013,primary_noise,mixed,13,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0014,primary_noise,mixed,14,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0015,primary_noise,mixed,15,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0016,primary_noise,mixed,16,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0017,primary_noise,mixed,17,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0018,primary_noise,mixed,18,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0019,primary_noise,mixed,19,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0020,primary_noise,mixed,20,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0021,primary_noise,mixed,21,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0022,primary_noise,mixed,22,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0023,primary_noise,mixed,23,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0024,primary_noise,mixed,24,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0025,primary_noise,mixed,25,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0026,primary_noise,mixed,26,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0027,primary_noise,mixed,27,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0028,primary_noise,mixed,28,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0029,primary_noise,mixed,29,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0030,primary_noise,mixed,30,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0031,primary_noise,mixed,31,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0032,primary_noise,mixed,32,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0033,primary_noise,mixed,33,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0034,primary_noise,mixed,34,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0035,primary_noise,mixed,35,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0036,primary_noise,mixed,36,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0037,primary_noise,mixed,37,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0038,primary_noise,mixed,38,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0039,primary_noise,mixed,39,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0040,primary_noise,mixed,40,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0041,primary_noise,mixed,41,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0042,primary_noise,mixed,42,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0043,primary_noise,mixed,43,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0044,primary_noise,mixed,44,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0045,primary_noise,mixed,45,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0046,primary_noise,mixed,46,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0047,primary_noise,mixed,47,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0048,primary_noise,mixed,48,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0049,primary_noise,mixed,49,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0050,primary_noise,mixed,50,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0051,primary_noise,mixed,51,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0052,primary_noise,mixed,52,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0053,primary_noise,mixed,53,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0054,primary_noise,mixed,54,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0055,primary_noise,mixed,55,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0056,primary_noise,mixed,56,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0057,primary_noise,mixed,57,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0058,primary_noise,mixed,58,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0059,primary_noise,mixed,59,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
